Date,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume,eth_Market Cap,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume,btc_Market Cap,xrp_Open,xrp_High,xrp_Low,xrp_Close,xrp_Volume,xrp_Market Cap,xmr_Open,xmr_High,xmr_Low,xmr_Close,xmr_Volume,xmr_Market Cap,ltc_Open,ltc_High,ltc_Low,ltc_Close,ltc_Volume,ltc_Market Cap
2016-10-21,12.13,12.21,12.02,12.18,"5,676,920","1,033,140,000",630.83,634.09,630.69,632.83,"55,951,000","10,050,300,000",0.092487,0.093918,0.072287,0.080181,"269,793",-,6.59,6.91,6.43,6.78,"1,960,270","86,682,400",3.79,3.83,3.76,3.81,"2,881,980","182,216,000"
2016-10-20,12.05,12.29,12.0,12.1,"8,170,760","1,025,620,000",630.66,631.92,628.26,630.86,"56,957,300","10,046,700,000",0.117083,0.117172,0.085342,0.092682,"286,750",-,6.63,7.2,6.48,6.56,"2,510,020","87,199,300",3.81,3.82,3.77,3.78,"2,417,550","183,013,000"
2016-10-19,12.59,12.62,11.91,12.02,"10,576,200","1,071,710,000",638.13,638.87,628.01,630.52,"69,381,700","10,164,800,000",0.197446,0.205554,0.111325,0.117084,"228,476",-,6.57,7.13,6.49,6.62,"2,304,340","86,328,800",3.85,3.86,3.78,3.8,"2,243,800","184,789,000"
2016-10-18,12.0,12.93,12.0,12.59,"18,864,200","1,020,530,000",639.41,640.74,636.0,637.96,"65,546,700","10,184,000,000",0.192736,0.289527,0.179325,0.19744,"406,917",-,6.29,6.79,6.08,6.57,"2,342,430","82,636,300",3.95,4.23,3.83,3.84,"1,790,400","189,918,000"
2016-10-17,11.96,12.03,11.86,12.01,"5,724,440","1,016,710,000",641.82,642.33,638.66,639.19,"58,063,600","10,221,300,000",0.175871,0.192747,0.175284,0.192747,"12,989",-,6.39,6.41,5.7,6.28,"3,659,990","83,992,100",3.89,3.92,3.86,3.91,"1,716,740","186,886,000"
2016-10-16,11.98,12.01,11.93,11.95,"3,617,280","1,018,540,000",639.08,642.9,638.9,641.63,"40,298,100","10,176,800,000",0.179883,0.19069,0.175885,0.175901,"16,019",-,6.57,6.63,6.12,6.38,"2,548,440","86,233,800",3.88,3.91,3.88,3.89,"2,160,150","186,368,000"
2016-10-15,11.94,12.0,11.78,11.98,"4,991,840","1,014,280,000",640.31,642.1,637.39,638.65,"39,035,400","10,195,200,000",0.191007,0.191007,0.179885,0.179885,596,-,6.92,6.93,6.45,6.56,"1,709,700","90,768,800",3.9,3.91,3.87,3.87,"1,664,980","187,173,000"
2016-10-14,11.99,12.07,11.9,11.94,"4,333,510","1,018,390,000",637.01,641.28,637.01,640.38,"58,144,600","10,141,600,000",0.1854,0.19109,0.176211,0.191014,"2,335",-,6.94,7.18,6.83,6.92,"1,682,900","90,958,000",3.91,3.92,3.89,3.9,"2,142,390","187,679,000"
2016-10-13,11.91,12.13,11.78,11.96,"8,665,190","1,011,190,000",636.03,638.83,635.03,636.79,"61,620,700","10,125,100,000",0.186072,0.186072,0.175498,0.185407,"1,318",-,7.28,7.31,6.78,6.91,"2,079,340","95,353,000",3.75,3.92,3.75,3.91,"3,798,640","179,685,000"
2016-10-12,11.78,12.07,11.71,11.93,"9,694,640","1,000,220,000",640.87,641.34,635.97,636.19,"92,370,200","10,201,000,000",0.193611,0.193611,0.175684,0.186052,"12,201",-,7.28,7.62,7.17,7.31,"2,034,800","95,343,700",3.82,3.83,3.76,3.76,"3,154,520","183,178,000"
2016-10-11,11.76,12.16,11.75,11.79,"11,727,700","997,949,000",619.24,642.08,618.5,641.07,"103,590,000","9,855,650,000",0.193114,0.195352,0.181615,0.193575,"5,949",-,6.92,7.74,6.6,7.28,"5,966,020","90,612,500",3.8,3.84,3.79,3.82,"2,025,380","182,337,000"
2016-10-10,12.06,12.06,11.62,11.76,"10,809,200","1,022,860,000",616.82,621.32,616.2,618.99,"67,481,100","9,816,270,000",0.186466,0.202517,0.180081,0.193108,"11,204",-,7.56,7.59,6.78,6.94,"3,179,780","98,958,700",3.82,3.83,3.78,3.8,"1,420,790","183,200,000"
2016-10-09,12.22,12.36,11.98,12.05,"7,208,480","1,035,590,000",619.17,619.2,616.61,616.75,"39,243,400","9,852,480,000",0.205045,0.205045,0.178857,0.186541,"30,052",-,6.9,7.69,6.89,7.48,"2,820,040","90,201,300",3.84,3.85,3.81,3.82,"1,239,070","184,174,000"
2016-10-08,12.67,12.69,12.05,12.22,"11,611,200","1,073,990,000",617.34,619.85,617.34,619.11,"42,345,900","9,822,100,000",0.202812,0.223037,0.185864,0.205229,"31,830",-,6.89,7.18,6.62,6.88,"1,795,650","90,046,400",3.86,3.87,3.84,3.84,"1,544,210","185,048,000"
2016-10-07,12.85,12.99,12.53,12.67,"8,933,050","1,088,570,000",612.61,617.91,611.82,617.12,"64,071,400","9,745,740,000",0.179898,0.20284,0.179898,0.20284,"5,785",-,7.19,7.67,6.56,6.89,"4,458,730","93,848,400",3.84,3.86,3.83,3.86,"1,596,220","183,775,000"
2016-10-06,13.03,13.14,12.69,12.85,"12,044,800","1,102,940,000",612.47,613.82,611.47,613.02,"56,812,100","9,742,370,000",0.289361,0.291334,0.180059,0.180059,"2,612",-,6.71,7.29,6.37,7.18,"4,738,590","87,617,200",3.85,3.86,3.83,3.85,"1,415,940","184,097,000"
2016-10-05,13.28,13.35,13.04,13.04,"9,881,370","1,124,270,000",610.22,613.81,609.62,612.51,"68,077,500","9,705,320,000",0.185765,0.289548,0.179917,0.289392,"1,864",-,7.66,7.66,6.13,6.76,"9,101,390","99,903,600",3.83,3.85,3.83,3.84,"1,394,850","183,364,000"
2016-10-04,13.45,13.53,13.21,13.28,"8,348,280","1,137,980,000",612.05,612.05,609.48,610.2,"49,801,600","9,733,330,000",0.178659,0.185843,0.178659,0.185843,506,-,7.95,8.12,7.45,7.65,"2,425,600","103,654,000",3.84,3.84,3.82,3.82,"1,116,870","183,632,000"
2016-10-03,13.2,13.49,13.19,13.45,"7,458,320","1,116,600,000",610.97,612.57,610.46,612.13,"46,798,300","9,714,980,000",0.177613,0.192425,0.177613,0.178713,913,-,8.31,8.55,7.82,7.95,"3,249,380","108,330,000",3.85,3.85,3.83,3.84,"1,207,110","184,113,000"
2016-10-02,13.18,13.3,13.14,13.2,"4,079,660","1,114,200,000",613.95,614.0,609.68,610.89,"39,249,800","9,761,330,000",0.202302,0.202303,0.177092,0.177279,"4,178",-,7.33,8.48,7.32,8.3,"4,709,360","95,507,100",3.85,3.88,3.82,3.84,"1,373,630","183,871,000"
2016-10-01,13.2,13.31,13.05,13.17,"6,331,160","1,115,690,000",609.93,615.24,609.93,613.98,"56,357,000","9,696,280,000",0.184979,0.216455,0.184979,0.202293,"2,748",-,8.42,8.42,7.17,7.36,"8,319,930","109,642,000",3.85,3.86,3.84,3.85,"1,426,340","183,883,000"
2016-09-30,13.08,13.34,13.02,13.22,"5,950,840","1,104,530,000",605.72,609.74,604.14,609.74,"56,122,400","9,628,250,000",0.191685,0.194601,0.180176,0.184939,"2,032",-,8.65,8.66,7.99,8.41,"5,300,920","112,519,000",3.84,3.85,3.82,3.84,"2,104,930","183,655,000"
2016-09-29,13.28,13.34,13.07,13.07,"5,990,630","1,121,060,000",605.02,606.82,604.85,605.69,"55,658,600","9,616,160,000",0.194845,0.208155,0.175516,0.191738,"11,050",-,9.4,9.41,8.32,8.71,"5,237,580","122,202,000",3.84,3.86,3.83,3.85,"1,674,200","183,299,000"
2016-09-28,13.11,13.48,13.08,13.27,"10,239,000","1,106,330,000",606.24,606.59,604.61,604.73,"48,722,600","9,634,530,000",0.197915,0.21275,0.184495,0.194798,"6,354",-,9.33,9.5,9.19,9.4,"1,900,470","121,268,000",3.85,3.87,3.83,3.84,"1,905,040","183,854,000"
2016-09-27,12.86,13.21,12.86,13.1,"6,831,070","1,085,330,000",608.02,608.25,604.11,606.17,"49,422,400","9,661,590,000",0.202473,0.202473,0.179976,0.197913,"19,806",-,9.36,9.6,9.18,9.31,"2,349,090","121,546,000",3.86,3.87,3.84,3.85,"1,734,250","184,100,000"
2016-09-26,13.17,13.17,12.74,12.82,"7,213,070","1,110,700,000",600.81,608.14,600.35,608.04,"59,153,800","9,545,830,000",0.199118,0.224506,0.193879,0.202491,"9,657",-,10.25,10.36,9.14,9.4,"7,477,270","133,099,000",3.8,3.87,3.8,3.86,"2,148,250","181,334,000"
2016-09-25,12.85,13.11,12.8,13.1,"5,283,440","1,083,510,000",602.75,603.38,599.71,600.83,"33,977,800","9,575,360,000",0.213843,0.224547,0.192797,0.198994,"3,075",-,10.62,10.7,10.19,10.24,"2,085,390","137,720,000",3.8,3.81,3.78,3.81,"1,540,650","181,090,000"
2016-09-24,13.32,13.34,12.68,12.88,"9,824,880","1,122,670,000",602.96,604.58,602.04,602.63,"35,359,500","9,577,520,000",0.243321,0.25485,0.213843,0.213843,"21,740",-,10.8,11.03,10.63,10.63,"1,720,410","139,964,000",3.81,3.84,3.8,3.81,"2,118,420","181,929,000"
2016-09-23,13.21,13.45,13.1,13.33,"9,166,430","1,112,590,000",596.2,603.21,595.79,602.84,"51,067,000","9,469,130,000",0.252745,0.277371,0.241462,0.243237,"16,845",-,10.12,11.01,10.03,10.77,"3,564,780","131,137,000",3.77,3.82,3.76,3.81,"1,572,350","179,509,000"
2016-09-22,13.66,13.66,12.48,13.25,"27,382,800","1,150,650,000",597.28,598.49,596.21,596.3,"67,085,300","9,485,280,000",0.303806,0.308768,0.252592,0.252723,"54,002",-,9.96,10.59,9.96,10.16,"3,966,670","129,022,000",3.86,3.86,3.77,3.77,"1,445,220","183,805,000"
2016-09-21,14.43,14.43,13.17,13.77,"28,645,000","1,214,950,000",603.59,603.59,595.88,597.15,"82,776,200","9,584,260,000",0.312539,0.318675,0.303564,0.303794,156,-,11.25,11.25,9.78,9.92,"6,586,410","145,554,000",3.87,3.87,3.76,3.84,"3,853,090","184,357,000"
2016-09-20,13.21,14.43,13.12,14.43,"31,929,100","1,111,810,000",609.25,609.52,607.94,608.31,"72,710,900","9,673,140,000",0.331291,0.336507,0.309502,0.312621,"1,171",-,10.54,11.69,10.32,11.15,"11,094,000","136,312,000",3.83,3.86,3.82,3.84,"2,263,260","182,404,000"
2016-09-19,12.44,13.19,12.42,13.19,"13,838,800","1,045,870,000",609.87,610.93,608.27,609.23,"54,796,400","9,681,960,000",0.384877,0.384881,0.331207,0.331296,"1,448",-,9.45,10.85,9.07,10.56,"8,092,940","122,199,000",4.04,4.2,3.82,3.83,"1,606,420","192,499,000"
2016-09-18,12.69,12.99,12.16,12.43,"22,433,300","1,066,620,000",606.28,610.16,605.86,609.87,"48,679,400","9,623,950,000",0.426591,0.427137,0.384916,0.384916,"105,159",-,9.69,9.78,9.25,9.45,"2,709,710","125,247,000",3.81,4.09,3.81,4.04,"1,727,830","181,377,000"
2016-09-17,12.56,12.76,12.44,12.7,"7,446,610","1,055,440,000",607.22,607.86,605.19,605.98,"37,140,300","9,637,600,000",0.388924,0.427314,0.388896,0.426568,"21,060",-,8.88,9.82,8.82,9.68,"4,720,550","114,672,000",3.8,3.82,3.8,3.81,"1,568,340","180,848,000"
2016-09-16,11.96,12.75,11.9,12.56,"17,421,500","1,004,740,000",607.25,609.26,606.74,606.97,"64,963,400","9,637,020,000",0.349726,0.389464,0.348948,0.388858,"15,105",-,9.5,9.83,8.75,8.91,"7,175,750","122,577,000",3.82,3.83,3.8,3.81,"1,663,730","181,512,000"
2016-09-15,11.94,12.14,11.92,11.94,"7,309,090","1,002,970,000",610.59,611.09,607.15,607.15,"59,464,600","9,688,940,000",0.325188,0.365124,0.325024,0.349832,"1,982",-,10.53,10.53,9.33,9.41,"7,678,600","135,811,000",3.83,3.84,3.8,3.81,"1,793,220","182,156,000"
2016-09-14,11.9,12.0,11.86,11.92,"5,694,820","999,352,000",608.84,611.95,608.41,610.68,"47,877,700","9,660,080,000",0.309516,0.337779,0.306223,0.325127,"4,129",-,10.96,10.96,10.31,10.51,"5,468,580","141,326,000",3.82,3.85,3.82,3.83,"1,322,330","181,565,000"
2016-09-13,11.89,12.09,11.88,11.92,"11,704,300","997,638,000",608.02,611.19,606.92,609.24,"86,920,600","9,645,930,000",0.374469,0.375092,0.301766,0.309509,"3,337",-,10.26,11.36,9.85,10.88,"14,308,800","132,131,000",3.83,3.85,3.81,3.82,"2,219,650","182,131,000"
2016-09-12,11.64,11.95,11.61,11.89,"7,478,080","976,645,000",607.0,608.46,605.41,608.24,"72,812,300","9,628,560,000",0.376312,0.376671,0.360443,0.374598,"1,116",-,10.66,11.01,9.97,10.03,"12,411,600","137,198,000",3.87,3.87,3.79,3.82,"2,454,330","183,908,000"
2016-09-11,12.21,12.21,11.59,11.64,"8,791,180","1,023,640,000",623.42,628.82,600.51,606.72,"73,610,800","9,887,780,000",0.390948,0.398459,0.37279,0.37615,879,-,12.26,12.41,10.53,10.69,"15,781,800","157,714,000",3.97,3.99,3.85,3.86,"2,100,480","188,515,000"
2016-09-10,11.66,12.22,11.54,12.17,"7,220,300","977,515,000",622.93,625.1,622.39,623.51,"45,016,800","9,878,730,000",0.558536,0.559143,0.37096,0.391001,811,-,12.33,12.58,11.98,12.23,"7,990,970","158,606,000",3.97,3.98,3.96,3.97,"661,652","188,630,000"
2016-09-09,11.41,11.68,11.39,11.65,"6,109,200","956,210,000",626.35,626.83,620.26,622.86,"64,550,200","9,931,980,000",0.181483,0.558951,0.181357,0.558478,"1,349",-,12.71,13.63,12.08,12.43,"14,523,800","163,301,000",3.98,3.99,3.96,3.97,"1,450,080","189,118,000"
